Reference area,AT:Austria,AU:Australia,BE:Belgium,CA:Canada,CH:Switzerland,DE:Germany,DK:Denmark,ES:Spain,FI:Finland,FR:France,GB:United Kingdom,GR:Greece,HK:Hong Kong SAR,IE:Ireland,IT:Italy,JP:Japan,KR:Korea,NL:Netherlands,NO:Norway,NZ:New Zealand,PT:Portugal,SE:Sweden,SG:Singapore,TW:Chinese Taipei,US:United States,XM:Euro area,AT:Austria,AU:Australia,BE:Belgium,CA:Canada,CH:Switzerland,DE:Germany,DK:Denmark,ES:Spain,FI:Finland,FR:France,GB:United Kingdom,GR:Greece,HK:Hong Kong SAR,IE:Ireland,IT:Italy,JP:Japan,KR:Korea,MX:Mexico,NL:Netherlands,NO:Norway,NZ:New Zealand,PT:Portugal,SE:Sweden,SG:Singapore,TW:Chinese Taipei,US:United States,XM:Euro area
1992-08,98.51,95.3,99.35,101.05,87.38,98.07,95.32,129.71,107.68,95.76,98.4,134,96.33,106.27,131.03,81.46,131.45,99.47,100.6,77.67,111.1,130.71,102.66,129.03,97.55,111.89,99.42,86.28,100.03,107.53,98.56,102.6,93.85,110.43,115.56,102.14,102.08,84.34,93.74,94.97,116.39,108.64,97.38,98.11,94.16,98.81,76.84,95.7,139.31,111.67,128.5,88.88,107.5
1992-09,99.42,94.84,100.36,98.45,89.89,99.51,96.22,125.38,97.66,97.02,94.62,133.86,96.1,107.79,124.13,84.33,131.31,100.66,100.41,77.66,110.93,130.23,102.88,127.86,97.88,111.32,99.52,85.57,100.92,104.39,101.25,103.56,94.75,107.34,105.11,103.54,98.25,87.52,94.66,96.07,110.03,112.39,97.2,98.88,95.85,98.63,76.64,95.22,140.44,111.43,131.01,89.01,106.54
1992-10,100.55,95.31,101.73,97.08,90.26,101.14,98.17,120.48,95.37,99.24,86.76,132.48,97.4,110.44,114.41,87.01,132.79,101.94,99.9,78.68,112.27,129.33,103.48,128.83,99.87,110.66,100.2,85.92,102.34,102.76,101.59,105.16,96.36,102.96,102.46,105.91,90.12,88.5,96.14,98.22,101.69,115.79,98.09,98.77,96.87,98.05,77.58,96.52,139.45,112.12,131.67,90.92,105.89
1992-11,99.7,94.67,100.96,96.43,87.8,99.71,97.79,118.24,94.58,98.28,84.11,130.67,100.16,109.57,116.27,87.45,136.2,100.9,99.38,78.38,111.62,122.67,104.55,131.51,103.47,108.39,99.18,85.53,101.65,102.43,99.53,103.84,96.01,100.83,101.71,104.7,87.27,87.75,99.41,97.34,103.82,116.03,100.06,100.87,95.75,97.53,77.28,96.06,131.29,113.61,132.12,93.99,103.94
1992-12,100.39,94.87,101.61,96.16,88.66,100.66,98.89,119.8,94.18,98.18,85.99,129.72,100.24,109.85,112.24,87.57,135.64,101.58,97.67,77.85,111.65,110.98,104.34,131.52,103.79,108.33,99.9,85.98,102.25,102.17,100.32,104.91,96.8,102.38,101.07,104.5,89.17,88.08,100.02,97.72,100.51,116.17,99.81,102.53,95.98,95.67,76.71,96.32,119.19,113.48,131.22,94.08,103.99
1993-01,100.59,93.64,101.48,96.18,86.98,100.71,99.42,120.67,91.26,98.85,86.67,128.84,101.37,109.3,108.23,87.72,136.43,101.42,97.38,78.53,111.46,107.49,104.53,132.82,105.11,107.01,100.22,84.89,102.08,102.06,98.44,106.29,96.54,103.33,98.09,104.73,88.92,86.98,102.21,97.09,96.58,115.57,100.87,103.95,95.05,95.04,77.06,97.03,118.12,114.1,133.65,95.24,102.95
1993-02,100.83,94.98,101.7,97.56,86.35,100.99,100.57,120.26,86.33,99.46,82.45,128.98,101.71,101.49,106.1,91.7,135.11,101.69,98.01,78.81,110.8,105.48,104.84,130.33,105.06,106.05,100.42,86.08,102.08,103.5,97.88,106.96,97.46,102.51,92.59,105.22,84.74,86.94,102.61,89.8,94.67,120.42,100.26,105.05,95.4,95.56,77.15,96.69,115.7,113.51,131.14,95.12,102.16
1993-03,100.89,97.81,101.72,98.43,86.48,100.91,100.69,120.53,84.6,99.09,83.93,128.02,101.01,100.65,103.06,94.78,134.13,101.62,98.04,79.6,109.24,102.84,103.95,128.03,103.96,104.45,100.63,88.48,101.85,103.94,98.21,106.66,97.4,102.69,90.48,105.03,86.39,89.13,101.63,88.63,91.87,124.34,100.52,104.76,95.62,96.09,77.8,95.26,112.86,112.41,128.8,94.3,100.53
1993-04,100.86,96.16,101.71,96.58,87.35,100.94,100.5,118.73,87.57,99.7,86.52,127.18,98.93,100.78,103.88,97.57,130.69,101.65,98.12,79.41,108.83,103.61,103.09,125.46,101.83,105.01,100.21,86.61,101.52,101.63,99.17,106.68,96.97,101.23,93.59,105.35,89.78,89.35,100.27,88.03,92.67,128.42,97.97,104.76,95.6,96.01,77.53,95.13,113.78,111.24,127.1,92.37,100.73
1993-05,100.16,93.91,101.2,95.85,87.9,100.01,99.63,113.19,89.22,99.34,86.52,126.24,98.62,99.95,108.42,99.23,129.27,101.17,97.46,80.11,106.82,105.22,103.27,124.92,101.59,104.52,99.5,84.53,101.04,100.96,99.64,105.66,96.55,96.61,95.24,104.9,89.95,88.75,100.66,87.15,96.9,130.52,97.08,104.21,94.9,95.19,78.28,93.65,115.03,111.57,125.92,92.18,100.31
1993-06,99.47,90.91,100.49,95.27,88.03,98.91,99.08,110.14,89.6,98.71,85.75,124.72,98.82,98.86,108.82,103.18,128.54,100.27,96.47,80.43,105.66,105.6,102.99,123.3,101.99,102.44,98.87,81.81,100.24,100.19,99.58,104.61,95.84,94.08,95.32,104.04,88.99,88.47,101.43,86.36,97.66,135.15,96.86,104.84,93.57,94.25,78.63,92.64,114.86,111.07,126.56,92.44,98.43
1993-07,99.23,92.31,99.64,95.46,88.45,98.38,97.86,107.72,89.07,97.09,87.58,123.95,99.88,96.47,106.5,104.35,129.39,99.4,95.55,82.4,103.19,101.68,103.97,122.65,103.51,99.3,99.45,83.19,99.8,100.59,99.79,104.34,94.38,92.12,94.17,102.16,90.37,86,102.53,84.67,95.68,137.1,97.38,105.78,93.17,93.18,80.63,90.83,110.25,112.62,123.51,93.55,95.79
1993-08,100.1,91.74,98.16,93.44,89.59,99.83,94.17,104.74,88.31,95.69,87.28,122.64,99.33,95.1,105.13,108.42,127.67,100.6,95.2,82.49,100.31,100.67,103.77,120.23,103.23,98.63,100.56,82.65,98.54,98.33,101.42,105.6,90.84,89.95,93.3,100.45,90.25,85.28,102.18,83.56,94.36,142.47,96.22,106.35,94.73,92.49,80.69,88.36,109.1,112.02,120.32,93.39,95.01
1993-09,101.17,87.62,98.15,92.27,91.99,101.74,95.32,107.93,86.9,97.2,87.02,121.8,98.77,96.07,104.28,105.62,127.26,102.52,96.7,82.85,100.81,98.57,104.19,119.91,102.68,101.58,100.79,78.83,98.12,96.87,103.9,107.24,92.01,93.05,92,102.19,90.28,86.7,102.82,84.31,93.64,138.58,96.18,106.6,97.01,94.07,80.96,88.86,107.57,112.25,120.53,92.92,97.66
1993-10,101.29,89.47,96.88,92.1,91.48,101.83,96.52,108.08,88.15,97.05,86.6,120.64,99.41,96.92,103.2,104.39,127.93,102.5,96.28,83.19,100.15,99.44,106.52,121.02,103.51,101,100.66,80.35,96.86,96.58,103.17,107.14,93.25,93.36,93.08,101.96,89.52,87.33,104.34,84.94,93.04,136.36,96.96,106.88,96.86,93.49,81.22,88.54,108.65,114.91,121.93,93.81,97.16
1993-11,100.58,90.96,97.95,93.08,90.21,100.35,97.02,106.76,89.48,96.89,87.26,120.96,100.57,96.67,101.55,104.53,129.85,101.23,95.59,82.9,100.35,98.75,106.09,122.13,104.59,98.92,99.98,81.77,97.99,98.04,101.49,105.65,93.79,92.28,94.34,101.82,89.88,88.18,105.83,84.79,91.8,135.73,98.34,106.31,95.6,92.76,80.99,89.21,107.84,114.89,123.41,94.81,95.45
1993-12,100.28,92.43,99.52,92.13,92.47,99.79,98.15,104.43,90.5,98.23,88.06,120.51,100.98,97.7,100.34,102.51,130.24,100.87,95.38,84.27,100.4,97.79,106.47,123.42,105.37,98.69,99.65,83.04,99.62,96.72,104.02,105.21,94.62,90.57,95.44,103.04,90.83,88.57,106.76,85.71,90.76,133,98.96,108.89,94.68,92.41,82.24,89.37,106.27,115.51,125.58,95.14,95.2
1994-01,99.63,95.89,99.09,93.39,92.88,98.66,97.77,103.37,92.03,97.96,88.9,119.3,101.39,99.17,100.64,101.33,130.81,99.91,94.59,84.84,100.64,101.4,106.55,125.38,105.63,97.39,99.33,86.08,99.3,97.78,104.36,104.35,94.15,90.25,96.55,102.47,91.11,86.97,106.82,87.08,91.13,131.21,100.62,109.63,93.83,91.26,82.63,90.48,110.34,115.94,126.71,95.41,94.17
1994-02,99.36,97.36,99.8,91.31,93.13,98.27,97.05,104.18,93.13,97.65,87.39,118.33,100,97.93,100.88,105.96,128.81,99.48,94.09,85.08,100.43,102.57,106.07,123.65,104.65,97.17,99.28,87.23,99.89,94.49,104.57,104.28,93.32,90.59,97.63,102.02,89.61,86.18,106.47,85.85,91.34,136.53,99.87,109.02,93.5,90.7,82.63,90.35,111.47,115.35,126.22,94.82,94.11
1994-03,100,95.97,100.71,89.48,93.47,99.46,97.6,104.23,92.58,98.37,86.81,118.25,99.3,97.77,100.24,106.56,127.99,100.26,94.63,84.23,99.43,101.93,105.59,122.81,104.11,98.59,99.97,85.98,100.53,92.42,104.75,105.4,93.72,90.76,97.04,102.78,89.04,88.06,105.67,85.75,90.85,137.64,99.79,103,94.66,91.51,81.65,89.36,110.94,113.96,124.71,95.04,95.52
1994-04,99.58,96.3,100.47,88.21,92.76,98.87,97.07,104.7,93.23,97.25,86.18,116.67,98.9,97.96,103.11,108.34,127.12,99.93,94.27,83.49,99.69,102.3,106.42,122.29,104,98.56,99.35,86.28,100.22,90.96,103.79,104.62,93.39,91.31,97.55,101.56,89.11,87.96,106.23,85.79,93.3,139.85,99.03,101.83,94.26,90.99,80.79,89.88,111.53,115.41,125.04,94.95,95.22
1994-05,100.11,96.8,101.12,88.17,92.88,99.77,97.86,104.04,93.09,98.08,86.08,116.34,98.42,98.98,103.33,107.28,126.9,100.76,95.03,85,99.22,102.79,107.13,119.88,103.36,100.05,99.73,86.76,100.92,90.59,103,105.72,94.37,90.67,97.17,102.38,89.01,88.07,106.5,86.73,93.9,138.29,98.82,103.01,94.87,91.59,82.26,89.37,112.04,116.53,123.51,94.22,96.84
1994-06,100.48,97.28,101.52,87.78,94.34,100.39,98.4,104.38,92.02,98.87,86.37,115.23,97.68,99.49,102,107.86,125.98,101.41,95.64,85.41,99.23,100.38,107.52,118.04,102.65,100.75,100.12,87.31,101.5,90.19,104.68,106.43,94.9,91.01,96.76,103.11,89.21,87.77,106.44,87.37,92.71,138.15,98.84,101.48,95.12,92.31,82.86,89.44,109.33,117.44,121.21,94.01,97.55
1994-07,101.16,95.48,102.35,87.25,95.34,101.56,99.33,105.29,93.61,99.62,85.3,115.9,95.81,99.51,100.94,111.06,123.49,102.4,96.28,85.38,100.95,98.4,106.59,117.24,100.5,102.49,101.74,85.83,102.86,89.8,105.68,107.77,95.53,92.07,98.24,103.71,87.45,87.53,104.68,87.7,91.93,141.39,97.63,99.97,96.28,93.11,83.19,91.13,107.14,116.62,120.62,92.49,99.55
1994-08,101.43,96.43,102.69,87.6,95.82,101.99,99.01,104.98,94.69,100.04,85.09,116.19,95.9,99.31,99.62,109.42,124.16,102.6,96.34,85.52,101.92,98.67,107.54,118.7,100.64,102.74,102.45,86.43,103.05,89.87,106.29,108.08,95.29,92.15,99.39,103.77,87.49,87.74,105.54,87.33,90.51,139.12,98.61,100.72,96.58,92.89,83.36,91.7,107.1,117.18,124.51,92.53,99.5
1994-09,101.27,95.86,102.66,88.95,96.85,101.81,99.04,104.83,96.86,100.11,85.48,115.4,95.11,99.7,99.64,109.96,123.72,102.64,95.98,85.16,101.98,100.36,107.93,118.8,99.45,102.74,101.39,85.9,102.64,91.14,107.31,107.42,95.21,92.17,101.94,104.06,87.84,89.35,105.3,87.59,90.71,140,97.59,100.28,97.31,92.71,83.16,91.73,109.76,117.4,124.72,91.64,99.4
1994-10,101.5,94.55,102.92,88.97,97.26,102.2,99.74,105,101.07,100.39,86.51,115,94.32,100.79,99.11,109.49,123.13,102.98,96.68,85.54,101.88,102.33,108.08,118.35,98.51,103.48,101.35,84.8,102.62,90.88,107.59,107.61,96.02,92.44,106.19,104.53,88.6,89.77,105.28,88.5,90.68,140.15,96.66,99.88,97.72,93.42,83.74,91.98,111.96,117.83,122.66,90.9,100.22
1994-11,101.46,96.83,102.82,88.13,95.95,102.05,99.65,104.69,101.13,99.95,86.42,114.44,94.53,100.25,98,110.45,123.71,102.72,96.12,86.87,102,102.1,108.87,118.26,99.04,102.56,101.1,87.14,102.48,90.48,106.04,107.52,96.12,92.25,105.82,103.97,88.54,89.58,106.22,88.01,89.99,140.82,97.29,99.85,97.14,92.81,85.3,92.15,111.53,119.15,121.41,91.4,99.39
1994-12,101.46,100.43,102.8,86.94,95.32,101.89,99.41,103.65,100.35,99.54,86.28,114.21,95.53,99.98,96.8,108.85,126.06,102.62,96.2,89.44,101.71,101.79,110.35,118.77,100.73,101.48,100.98,90.86,102.43,89.6,105.22,107.63,95.79,91.72,104.97,103.45,88.77,90.53,108.36,87.82,89.03,138.5,99.44,87.64,96.62,92.81,88.08,92.02,110.87,120.51,121.64,94.04,98.64
1995-01,102.15,98.54,103.51,85.23,96.86,103.08,99.9,101.62,101.23,100.24,85.87,114.53,94.76,100.23,96.53,108.63,125.59,103.51,97.06,89.72,102.27,100.84,110.65,118.47,100.38,102.88,102.08,89.51,103.35,88.42,107.6,109.01,96.11,90.75,105.73,104.13,88.2,90.05,107.87,88.13,88.94,138.16,99.96,63.71,97.36,93.97,88.41,93.54,110.11,120.87,123.88,96.8,100.23
1995-02,102.81,95.25,104.43,85.79,97.07,104.19,100.59,102.13,102.21,100.58,84.8,114.56,94.32,99.94,94.84,109.9,124.59,104.42,97.59,89.02,102.86,100.86,109.83,117.43,99.44,103.92,102.72,86.82,104.09,89.04,108.32,110.38,96.76,91.25,106.56,104.32,87.15,89.44,107.82,87.81,87.65,138.78,99.42,65.56,98.33,94.41,87.79,94.2,110.04,119.85,121.97,95.84,101.41
1995-03,104.99,90.97,106.85,84.51,101.51,107.68,102.09,100.04,104.38,101.98,83.24,114.8,91.22,99.08,86.79,117.35,121.72,107.16,99.09,88.77,104.36,98.68,108.53,114.33,96.1,105.2,105.08,83.15,106.14,87.9,113.1,113.74,98.22,89.72,108.68,105.85,85.76,91.43,104.57,87.18,80.81,147.8,98.11,57.38,101.25,96.19,87.66,95.67,107.82,117.89,118.84,94.18,102.86
1995-04,105.12,88.71,107.32,85.66,102.71,107.67,104.16,101.75,105.26,103.15,82.09,115.06,88.8,99.38,83.88,125.58,119.65,107.35,98.67,89.59,103.82,95.87,107.2,113.67,93.03,104.96,105.06,81.05,106.43,88.8,114.12,113.42,100.17,91.39,109.06,106.77,84.79,92.31,102.51,87.49,78.15,157.62,96.52,66.61,101.27,95.42,88.44,95.27,105.09,116.43,119.33,89.99,102.23
1995-05,104.3,88.27,106.41,86.9,100.97,106.38,103.63,103.69,105.07,100.98,81.7,113.9,89.29,99.78,88.2,124.29,121.46,106.44,97.94,90.37,102.91,97.46,108.19,114.16,93.37,104.64,104.04,80.79,105.3,89.96,111.74,111.94,99.91,92.93,108.89,104.39,84.63,92.02,103.58,87.9,82.53,155.85,98,72.33,100.03,94.63,89.18,94.13,106.72,117.68,119.28,89.57,101.7
1995-06,104.27,87.06,106.51,85.76,101.28,106.32,103.88,104.35,105.03,101.76,81.65,114.15,89.12,99.98,88.31,124.76,121.24,106.46,98.35,90.75,102.66,97.47,107.9,112.77,93.39,105.12,104.28,79.9,105.44,88.64,112.05,111.71,99.79,93.52,108.88,105.18,84.49,92.58,103.93,88.19,83.07,155.94,97.41,71.36,99.75,95.18,89.45,93.51,106.38,117.36,118.99,89.76,102.37
1995-07,104.4,88.29,106.56,86.88,100.86,106.65,104.3,105.17,105.81,102.93,81.26,113.73,89.59,100.35,89.45,120.65,122.89,106.71,98.79,91.52,102.88,98.06,108.44,111.41,93.67,106.72,105.09,81.52,106.09,89.97,111.58,112.35,99.82,94.26,109.49,106.11,83.63,90.75,104.74,88.76,84.32,150.04,99.17,74.21,99.97,95.65,90.2,93.73,107.05,117.93,117,89.76,104.13
1995-08,103.47,92.9,105.36,88.12,100.15,105.18,103.33,104.86,107.27,102.81,82.08,113.23,92.3,100.6,92.44,112.57,126.05,105.55,98.65,91.01,103.03,100.02,110.96,110.99,96.59,106.15,104.47,85.92,104.89,90.8,110.96,110.45,98.91,93.98,110.91,106.18,84.85,90.27,108.74,88.76,87.18,139.75,102.08,74.95,98.84,95.17,89.51,94.17,108.86,120.4,116.59,92.41,103.35
1995-09,103.4,96.17,105.29,88.94,101.98,105.19,103.11,104.22,106.65,102.47,82.51,112.72,94.01,100.82,93.07,106.5,128.18,105.54,98.63,91.74,102.56,102.57,111.5,112.55,98.39,106.02,103.35,88.89,104.22,91.5,112.76,110.14,98.93,93.52,110.17,106.04,85.46,91.75,111.31,88.66,87.72,132.59,104.29,75.36,99.4,95.41,90.04,93.61,112.02,120.48,118.46,93.82,103.01
1995-10,104.28,95.78,106.54,88.97,103.91,106.82,104.05,104.67,106.95,102.47,82.06,112.15,93.17,100.76,91.58,105.08,128.19,106.87,98.99,91.48,102.67,105.17,111.5,114.02,97.43,107.47,103.95,88.75,105.31,91.32,114.72,111.61,99.84,94.14,110.4,106.21,84.74,91.99,111.04,88.61,86.73,130.39,103.89,71.63,100.64,95.61,89.98,93.99,115.1,120.65,119.74,93.81,104.64
1995-11,104.08,94.53,106.31,88.57,104.09,106.51,103.74,105.13,107.35,103.62,81.19,111.35,93.46,100.56,92.22,104.01,128.26,106.69,98.4,91.28,102.69,109.01,112.78,112.99,97.87,108,103.57,87.82,105.34,91.48,114.83,111.25,99.74,94.79,110.42,107.45,83.84,91.57,111.68,88.47,87.87,128.83,103.82,64.44,100.43,95.02,89.98,94.05,119.25,122.43,119.34,95.09,105.42
1995-12,103.63,94.43,105.82,87.68,103.31,105.76,103.18,105.65,106.16,103.04,80.73,110.5,93.9,100.6,93.34,104.64,128.48,106.13,97.73,91.33,102.14,109.67,113.07,113.16,98.62,107.27,102.92,87.78,104.72,90.3,113.79,110.77,99,95.45,109.08,106.67,83.75,92.04,111.78,88.4,88.88,129.44,104.69,66.75,99.47,94.27,90.08,92.97,119.37,122.18,119.39,95.34,104.76
1996-01,103.35,95.57,105.38,88.16,102.96,105.27,102.95,106.06,104.67,103.16,81.08,110.3,95.14,101.02,95.01,101.34,127.78,105.74,97.92,93.93,102.69,109.14,114.19,114.45,99.95,107.43,102.86,88.72,104.99,90.47,113.49,110.16,98.55,96.09,107.58,106.64,83.71,91.58,113.18,88.77,90.56,124.67,104.88,71,99.06,93.85,92.58,93.86,118.44,123.41,120.19,96.36,104.91
1996-02,103.28,97.29,105.27,87.6,101.82,105.17,103.03,106.01,102.49,102.56,81.59,109.62,95.13,100.97,96,101.35,128.98,105.65,98.58,95.39,102.4,106.89,114.98,114.11,100.14,107.22,102.72,90.17,104.69,89.66,111.92,110.33,98.78,95.93,105.22,105.95,84.27,90.53,113.96,88.55,91.52,123.84,106.02,72.1,99,94.22,93.95,93.66,115.64,124.9,120.7,96.38,104.9
1996-03,102.87,99.4,104.85,88.31,102.09,104.55,102.49,105.59,101.46,102.52,81.31,110.17,95.21,100.69,96.97,101.13,128.93,105.19,98.21,95.77,102.45,109.59,115.27,114.61,100.1,106.71,102.37,92.06,103.89,90.36,112.04,109.32,98.49,95.49,104,106.33,84,93.13,114.34,88.16,92.43,123.39,106.38,72.88,99.25,93.93,94.28,93.75,118.7,124.26,120.09,96.42,104.35
1996-04,102.24,101.91,104.03,88.92,101.12,103.5,101.65,105.67,99.54,102.58,81.47,111.03,95.67,101.05,97.96,100.17,129.87,104.38,98.03,95.83,102.44,111.04,116,116.23,100.63,105.81,101.52,94.22,102.96,90.72,110.71,107.81,97.6,95.82,101.82,106.14,84.37,94.51,115.75,88.31,93.45,122.34,107.37,75.78,98.47,93.84,94.24,94.24,120.19,124.51,122.77,96.37,103.14
1996-05,101.57,103.55,103.16,88.3,99.19,102.48,100.76,104.73,99.96,101.93,82.22,111.38,95.9,101.53,99.59,101.43,129.93,103.49,97.7,96.05,101.72,110.71,116.25,115.62,101.08,104.72,100.83,95.72,101.76,90.17,107.96,106.69,96.93,95.11,102.21,105.5,85.27,95.43,115.99,88.7,95.23,123.81,107.77,77.44,97.18,93.46,94.48,93.65,119.44,125.11,121.67,96.45,102.07
1996-06,101.62,103.23,103.12,88.63,98.73,102.66,100.76,103.62,101.49,101.88,83.57,111.76,96.38,102.45,100.42,99.13,127.78,103.37,97.85,95.24,101.69,112.33,116.81,114.98,101.46,105.06,101.18,95.53,101.74,90.46,107.66,106.99,96.85,94.01,103.67,105.29,86.77,95.97,117.2,89.59,96.19,120.54,106,77.41,96.64,93.75,93.84,93.63,120.74,125.82,121.77,96.85,102.38
1996-07,101.97,102.57,103.45,88.3,99.62,103.28,101.29,103.9,102.4,102.52,83.45,112.39,96.23,102.97,100.35,98.5,125.18,103.75,98.21,97.03,102.19,111.86,116,115.25,101.22,106.22,101.51,95.03,102.8,90.01,108.55,107.82,97.28,94.44,104.41,105.73,86.06,94.86,117.17,90.27,96.07,119.68,104.32,77.81,97.32,94.6,95.75,94.23,120.03,125.04,120.19,96.85,103.7
1996-08,102.35,101.27,104.06,87.96,101.32,103.98,101.69,104.1,104.08,102.24,82.51,111.82,95.76,102.93,100.11,99.47,123.72,104.47,98.08,96.73,102.89,111.32,115.67,114.9,100.67,107.04,101.81,93.6,103.57,89.42,110.56,108.37,97.8,94.79,106.02,105.03,85.49,94.18,116.26,90.15,95.81,120.2,103.42,79.63,97.61,94.31,95.47,95.16,118.72,124.44,124.25,96.04,104.14
1996-09,101.9,103.1,103.44,88.33,99.78,103.19,101.3,104.05,103.54,101.77,83.81,111.62,96.41,103.4,100.91,97.96,123.91,103.77,98.12,98,102.81,111.95,116.81,115.77,101.36,106.12,101.18,95.08,102.41,89.59,108.65,107.23,97.63,94.75,105.52,104.65,87.01,96.02,118.03,90.49,96.41,118.57,103.41,80.52,97.74,94.43,96.79,94.85,119.74,125.36,124.09,96.6,103.1
1996-10,101.42,103.48,102.6,89.7,98.36,102.34,100.85,103.35,103.39,101.74,85.97,112.22,97.09,103.49,101.43,96.02,124.03,102.85,98.14,99.12,103.26,113.33,117.37,116.59,101.77,105.05,100.96,95.33,101.76,90.97,107.16,106.16,97.24,94.14,105.35,104.7,89.13,97.18,119.63,90.73,96.87,116.29,103.33,79.43,96.93,94.76,98.14,95.02,121.11,125.79,124.22,97.3,102.02
1996-11,101.51,103.4,102.41,90.4,96.02,102.42,100.65,103.26,102.78,101.62,89.56,111.71,96.57,105.39,101.09,95.57,123.11,102.74,99.07,99.79,103.09,111.46,117.64,116.13,100.91,104.91,101.19,95.3,101.74,92,104.41,106.09,97.25,94.03,104.38,104.54,92.85,96.63,119.44,92.5,96.94,115.32,102.58,78.56,96.72,95.67,98.97,95.12,118.86,126.41,123.67,96.81,101.91
1996-12,100.95,104.51,101.56,89.12,93.75,101.43,100.22,102.41,102.67,100.88,91.18,110.43,97.53,106.31,102.05,95,122.65,101.73,99.12,99.76,102.7,110.01,119.04,117.36,102.44,103.5,100.64,96.3,100.89,90.58,101.82,105.25,96.6,93.35,104.24,103.79,94.71,96.55,121.07,93.08,97.73,114.58,102.48,81.73,95.5,95.5,98.82,94.56,116.94,127.99,123.89,97.56,100.58
1997-01,100.41,103.48,100.66,90.38,91.54,100.41,99.64,101.9,102.09,100.01,93.21,110.6,99.12,106.34,102.04,92.73,123.01,100.61,101.82,101.19,102.95,108.64,120.51,119.62,104.05,101.7,99.54,95.32,100.43,91.74,99.54,104.83,96.09,92.85,103.38,102.77,96.12,95.87,122.64,92.79,97.69,111.44,103.45,84.52,94.26,98.78,99.89,95.29,115.21,129.64,125.13,98.71,99.04
1997-02,99.99,104.56,99.86,90.74,90.74,99.59,99.02,100.53,101.33,99.3,94.46,110.25,101.4,106.3,100.09,90.31,123.94,99.71,102.68,101.85,102.24,107.17,122.2,122.23,106.83,99.25,99.27,96.11,99.3,91.97,98.55,104,95.3,91.36,102.54,102.06,97.33,95.08,126.32,93.07,95.72,107.84,104.52,86.61,93.42,99.7,100.23,94.24,113.27,131.76,128.92,100.86,96.69
1997-03,99.95,107.92,99.8,89.82,91.09,99.46,99.18,100.38,100.82,99.32,94.3,109.94,102.04,105.79,98.82,91.17,122.35,99.39,101.48,102.52,102.24,104.79,121.09,122.75,107.75,98.5,99.26,99.11,98.59,90.98,98.67,103.7,95.37,91.14,102.33,102.07,97.29,96.75,127.4,92.63,94.67,108.92,103.53,86.01,93.81,98.6,100.81,94.27,111.1,129.84,127.35,101.95,95.95
1997-04,99.67,107.37,99.4,88.53,91.76,99.05,98.97,100.48,100.14,99.04,96.32,108.97,102.78,105.1,99.4,89.28,121.63,99.07,99.44,102.59,102,105.06,121.75,123.52,109,97.99,98.91,97.97,98.02,89.41,99.33,102.75,95.29,91.13,101.72,101.6,99.65,96.58,128.72,91.84,95.15,108.66,102.59,87.52,93.4,96.26,100.48,94.19,111.75,130.28,128.12,102.38,94.85
1997-05,99.49,105.35,99.28,89.11,93.25,98.78,99,100.39,99.38,98.76,95.93,107.82,101.56,101.84,99.46,94.39,119.65,98.92,97.6,101.52,101.46,104.6,120.34,120.68,107.23,97.3,98.63,95.88,97.85,90.09,100.4,102.66,95.78,90.98,100.99,101.22,99.28,95.76,127.49,88.97,95.31,114.99,100.94,88.01,93.34,94.56,99.47,94.15,111,128.89,125.2,100.58,94.37
1997-06,98.99,102.18,98.61,88.69,93.02,97.87,98.34,99.69,99.19,97.9,97.16,107.7,101.08,101.43,99.44,98.3,119.19,98.03,96.1,101.16,100.7,104.24,120.43,119.27,106.81,95.64,98.05,92.69,97.33,89.74,100.18,101.76,95.3,90.29,100.69,100.24,100.71,95.97,127.06,88.88,95.21,119.49,100.56,88.09,91.83,93.21,99.19,93.27,110.65,129,125.7,100.18,92.59
1997-07,98.07,101.7,97.22,89.48,92.58,96.26,96.77,98.68,98.55,96.5,101.07,107.45,102.17,101.88,98.91,98.5,120.16,96.37,94.87,98.46,99.7,105.62,119.43,119.88,107.86,92.68,96.81,92.06,96.55,90.41,99.55,100.83,93.54,89.39,99.81,98.47,104.32,93.81,129.44,89.09,94.51,119.1,101.65,89.99,90.46,91.86,96.78,92.17,111.89,128.43,126.25,100.95,89.89
1997-08,97.92,103.55,97.03,89.16,92.87,95.98,96.59,98.43,97.39,96.42,99.05,107.47,104.24,101.44,98.32,97.58,121.46,96.16,94.97,96.86,99.33,105.94,117.7,118.48,110.17,91.99,96.48,93.44,96.34,89.96,99.83,100.41,93.54,89.37,98.76,98.37,102.6,93.7,131.88,88.2,93.82,117.78,103.21,92.12,90.33,91.74,95.25,91.59,112.02,126.73,124.36,102.59,89.11
1997-09,98.5,101.09,97.94,89.26,93.77,97.13,97.38,99.3,98.31,97.67,97.14,107.66,104.22,102.43,99.38,94.72,119.75,97.28,97.1,96.58,99.67,107.88,116.31,119.09,109.92,94.51,97,90.93,96.59,89.78,100.61,101.1,94.33,90.47,99.87,99.68,100.76,95.3,131.83,89.32,94.74,114.8,101.91,92.93,92.04,93.87,94.91,91.7,114.89,125.03,125.35,102.23,91.29
